ID,Year_Birth,Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,anciennete_jours,unites_total,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,proba,gain_attendu_par_client,decile
3412,1951,67381.0,0,1,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,-15720,957,False,False,False,True,False,False,False,False,True,False,False,False,False,0.2017493889175048,1.3139951113400383,D7
6417,1971,80573.0,0,0,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,-15627,1564,False,False,False,True,False,False,False,False,False,False,True,False,False,0.19881998512587548,1.2905598810070038,D7
3025,1958,49967.0,0,1,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,-15894,306,False,False,True,False,False,False,False,False,False,True,False,False,False,0.19848852652271506,1.2879082121817205,D7
1911,1987,67430.0,0,0,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,-15588,1364,False,False,True,False,False,False,False,False,False,False,True,False,False,0.19719883406333338,1.277590672506667,D7
3643,1974,63206.0,0,0,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,-16149,928,False,False,False,True,False,False,False,False,True,False,False,False,False,0.19709107278895738,1.276728582311659,D6
367,1978,36550.0,1,0,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,-15755,577,True,False,False,False,False,False,False,False,True,False,False,False,False,0.19642776262101924,1.271422100968154,D6
4338,1983,39062.0,1,0,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,-16154,44,False,False,True,False,False,False,False,False,False,True,False,False,False,0.1956809144022293,1.2654473152178343,D6
359,1950,48070.0,0,1,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,-15718,504,False,False,True,False,False,False,False,False,False,False,True,False,False,0.1955072496574538,1.2640579972596304,D6
10304,1959,18690.0,0,0,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,-15702,60,False,False,True,False,False,False,False,False,True,False,False,False,False,0.1933038784321665,1.246431027457332,D6
2075,1969,72460.0,0,0,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,-16023,1047,False,False,True,False,False,False,False,False,True,False,False,False,False,0.19290334112461244,1.2432267289968995,D6
6445,1967,66825.0,0,0,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,-15900,858,False,False,True,False,False,False,False,False,False,False,True,False,False,0.19265298140356857,1.2412238512285485,D6
9949,1976,59809.0,0,2,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,-15631,877,False,False,True,False,False,False,False,False,True,False,False,False,False,0.1923164402536614,1.2385315220292912,D6
9760,1963,52278.0,0,1,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,-15730,1198,False,False,False,False,True,False,False,False,False,False,False,True,False,0.19196339128931897,1.2357071303145517,D6
10556,1959,54984.0,0,1,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,-16214,358,False,False,True,False,False,False,False,False,True,False,False,False,False,0.1894511512249006,1.2156092097992048,D6
2928,1975,52614.0,0,1,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,-15675,990,False,False,False,False,True,False,False,False,False,True,False,False,False,0.18934167444878847,1.2147333955903077,D6
11191,1986,41411.0,0,0,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,-16046,139,False,False,True,False,False,False,False,True,False,False,False,False,False,0.1891716893087123,1.2133735144696984,D6
3599,1970,63684.0,0,1,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,-15670,1464,False,False,True,False,False,False,False,False,True,False,False,False,False,0.18884496662688802,1.210759733015104,D6
2589,1972,26759.0,1,0,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,-16108,59,False,False,True,False,False,False,False,True,False,False,False,False,False,0.18852583794631197,1.2082067035704958,D6
5991,1949,48150.0,0,1,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,-15864,266,False,False,False,True,False,False,False,False,True,False,False,False,False,0.18821690674863326,1.205735253989066,D6
6935,1951,78497.0,0,0,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,-16040,978,True,False,False,False,False,False,False,False,True,False,False,False,False,0.1850668240394358,1.1805345923154864,D6
3434,1951,80872.0,0,0,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,-16202,1336,False,False,True,False,False,False,False,False,False,True,False,False,False,0.18473383577577074,1.1778706862061659,D6
5527,1987,22434.0,1,0,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,-15749,58,False,False,True,False,False,False,False,False,False,False,True,False,False,0.18442425061502132,1.1753940049201705,D6
10992,1967,75702.0,1,1,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,-15581,1148,False,False,True,False,False,False,False,False,False,False,True,False,False,0.18386180486247103,1.1708944388997682,D6
8858,1972,44325.0,0,1,516,0,21,0,0,5,4,8,2,7,8,0,1,0,0,0,0,-15771,542,False,False,False,False,True,False,False,False,True,False,False,False,False,0.17932326250334565,1.1345861000267652,D6
8432,1956,54450.0,1,1,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,-15597,684,False,False,True,False,False,False,False,False,False,False,True,False,False,0.1791064165525297,1.1328513324202376,D6
6710,1951,58217.0,2,1,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,-15661,103,False,False,False,True,False,False,False,False,False,True,False,False,False,0.1771673332242795,1.117338665794236,D6
3559,1988,16248.0,1,0,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,-16200,57,True,False,False,False,False,False,False,False,True,False,False,False,False,0.17643220781931765,1.1114576625545411,D6
1077,1974,56715.0,0,0,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,-15679,1020,False,False,True,False,False,False,False,False,False,False,True,False,False,0.17465073453695681,1.0972058762956545,D6
796,1965,60161.0,0,1,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,-15636,1071,True,False,False,False,False,False,False,True,False,False,False,False,False,0.17330032787209382,1.0864026229767505,D6
5080,1993,70515.0,0,0,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,-15999,1258,False,False,True,False,False,False,False,False,False,True,False,False,False,0.1718036569217792,1.0744292553742336,D6
3850,1963,14918.0,0,1,3,3,3,15,4,15,1,1,0,3,6,0,0,0,0,0,0,-15681,43,False,True,False,False,False,False,False,False,False,False,True,False,False,0.1715309729715492,1.0722477837723936,D6
8931,1986,83033.0,1,0,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,-16208,1761,False,False,True,False,False,False,False,False,False,False,True,False,False,0.171138253775972,1.069106030207776,D6
9094,1955,62972.0,0,1,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,-15555,587,True,False,False,False,False,False,False,False,True,False,False,False,False,0.16705552583521602,1.036444206681728,D6
2416,1969,66582.0,0,0,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,-16132,1288,False,False,False,False,True,False,False,False,False,True,False,False,False,0.16688203365984236,1.0350562692787388,D6
1349,1970,50447.0,2,0,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,-16181,148,False,False,True,False,False,False,False,False,True,False,False,False,False,0.1651102043739061,1.0208816349912488,D6
9029,1972,70116.0,0,0,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,-15731,1536,False,False,False,False,True,False,False,False,True,False,False,False,False,0.16487930900979744,1.0190344720783795,D6
1371,1976,79941.0,0,0,123,164,266,227,30,174,1,2,4,9,1,0,0,0,0,0,0,-16249,984,False,False,True,False,False,False,False,False,False,True,False,False,False,0.16402858277045118,1.0122286621636094,D6
2902,1958,0.0,1,1,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,-15586,45,False,False,True,False,False,False,False,False,False,False,True,False,False,0.1630538703979237,1.0044309631833896,D6
213,1963,23091.0,1,1,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,-16218,48,False,False,False,False,True,False,False,False,False,True,False,False,False,0.1627451089204301,1.0019608713634407,D6
6661,1974,67445.0,0,1,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,-15564,1174,False,False,True,False,False,False,False,False,True,False,False,False,False,0.16260971743896974,1.0008777395117578,D6
1734,1968,40706.0,2,1,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,-15722,81,False,False,False,False,True,False,False,False,False,False,True,False,False,0.16147567773748567,0.9918054218998853,D6
9799,1968,83664.0,1,1,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,-15833,1173,False,False,False,False,True,False,False,True,False,False,False,False,False,0.16118365763097792,0.9894692610478233,D6
6919,1978,26224.0,1,0,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,-15860,63,True,False,False,False,False,False,False,False,True,False,False,False,False,0.16043762808233472,0.9835010246586777,D6
5796,1963,77437.0,0,0,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,-16035,1125,False,False,True,False,False,False,False,False,True,False,False,False,False,0.15938104071639317,0.9750483257311453,D6
7022,1971,76445.0,1,0,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,-15611,1410,False,False,True,False,False,False,False,False,True,False,False,False,False,0.15927953766766245,0.9742363013412996,D6
7119,1982,68627.0,0,0,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,-15717,825,False,False,True,False,False,False,False,False,False,True,False,False,False,0.15818470516022262,0.9654776412817809,D6
10196,1978,71427.0,2,0,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,-16141,614,False,False,True,False,False,False,False,False,True,False,False,False,False,0.15801583100499636,0.9641266480399708,D6
375,1954,76773.0,0,0,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,-15761,1156,False,False,True,False,False,False,False,True,False,False,False,False,False,0.15751932842885066,0.9601546274308053,D6
1048,1972,35641.0,1,0,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,-15900,178,False,False,False,True,False,False,False,False,True,False,False,False,False,0.15591508472071494,0.9473206777657195,D6
8370,1976,75484.0,0,1,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,-15554,1159,True,False,False,False,False,False,False,False,False,False,True,False,False,0.15537026514459218,0.9429621211567374,D6
295,1989,81217.0,0,0,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,-15905,1157,False,False,True,False,False,False,False,False,False,True,False,False,False,0.15333168826325264,0.926653506106021,D6
1170,1975,27573.0,1,0,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,-15789,244,False,False,True,False,False,False,False,False,True,False,False,False,False,0.15101291924607516,0.9081033539686012,D6
4698,1983,50150.0,0,0,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,-15876,410,False,False,False,False,True,False,False,False,True,False,False,False,False,0.1504629857089128,0.9037038856713024,D6
5682,1953,64108.0,0,1,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,-15787,1099,False,False,False,False,True,False,False,False,False,True,False,False,False,0.14921658359111084,0.8937326687288867,D6
2565,1955,70638.0,0,0,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,-15857,1334,False,False,False,True,False,False,False,True,False,False,False,False,False,0.1458676580616986,0.8669412644935888,D6
2516,1969,46831.0,1,1,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,-15864,78,True,False,False,False,False,False,False,False,True,False,False,False,False,0.1449263342049817,0.8594106736398535,D6
5263,1977,31056.0,1,0,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,-15727,55,True,False,False,False,False,False,False,False,True,False,False,False,False,0.1440481597613073,0.8523852780904584,D6
5967,1952,33402.0,1,1,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,-15904,70,False,False,True,False,False,False,False,False,False,False,True,False,False,0.14334777312674987,0.8467821850139989,D6
1513,1979,60839.0,1,1,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,-15580,1250,True,False,False,False,False,False,False,False,False,False,True,False,False,0.14333715159586413,0.846697212766913,D6
5290,1964,41551.0,1,1,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,-15931,279,False,False,False,False,True,False,False,False,True,False,False,False,False,0.14229263719265148,0.8383410975412118,D6
9665,1957,54237.0,0,1,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,-15822,361,False,False,False,False,True,False,False,True,False,False,False,False,False,0.1420574696319504,0.8364597570556032,D6
9370,1945,65846.0,0,0,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,-15842,1120,False,False,False,False,True,False,False,False,True,False,False,False,False,0.1418559881964661,0.8348479055717288,D6
2945,1955,46015.0,1,1,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,-16173,46,False,False,False,False,True,False,False,False,False,False,True,False,False,0.14151133232736016,0.8320906586188812,D6
9972,1955,46015.0,1,1,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,-16173,46,False,False,False,False,True,False,False,False,False,False,True,False,False,0.14072589383064987,0.8258071506451989,D6
9967,1974,53034.0,1,1,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,-15855,447,False,False,True,False,False,False,False,True,False,False,False,False,False,0.1396007047146067,0.8168056377168535,D6
8560,1992,48789.0,0,0,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,-15593,680,False,False,True,False,False,False,False,False,False,True,False,False,False,0.13880745704536612,0.8104596563629289,D6
11010,1984,16269.0,1,0,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,-15947,44,False,False,False,False,True,False,False,False,False,True,False,False,False,0.1369798042743664,0.7958384341949312,D6
3665,1977,25315.0,1,0,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,-16016,54,True,False,False,False,False,False,False,False,False,False,True,False,False,0.1363322270503883,0.7906578164031064,D6
968,1968,41335.0,1,0,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,-16065,187,False,False,False,True,False,False,False,True,False,False,False,False,False,0.135812338431486,0.7864987074518879,D6
5835,1976,14849.0,1,0,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,-15888,65,False,False,False,False,True,False,False,True,False,False,False,False,False,0.13542721900025378,0.7834177520020302,D6
2453,1960,62807.0,0,1,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,-15583,819,False,False,True,False,False,False,False,False,False,False,True,False,False,0.1345710737873052,0.7765685902984416,D6
7250,1978,57867.0,1,0,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,-15979,612,False,False,True,False,False,False,False,False,False,False,True,False,False,0.13385341421128258,0.7708273136902606,D5
4096,1968,41335.0,1,0,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,-16065,187,False,False,False,True,False,False,False,True,False,False,False,False,False,0.13372187515571685,0.7697750012457347,D5
9206,1968,77382.0,0,1,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,-16077,1121,False,False,True,False,False,False,False,False,False,False,True,False,False,0.1333045400846395,0.7664363206771159,D5
4827,1956,54998.0,0,1,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,-15774,455,False,False,False,False,True,False,False,False,False,True,False,False,False,0.13174355029484155,0.7539484023587324,D5
10727,1970,69084.0,1,0,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,-16028,1586,False,False,False,False,True,False,False,False,True,False,False,False,False,0.13056839847043658,0.7445471877634926,D5
2807,1969,56796.0,0,1,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,-15752,1001,False,False,True,False,False,False,False,False,True,False,False,False,False,0.13023019809498168,0.7418415847598534,D5
8375,1968,55954.0,0,1,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,-16132,518,False,False,False,False,True,False,False,False,True,False,False,False,False,0.1270889464534369,0.7167115716274952,D5
523,1989,37155.0,1,0,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,-15736,74,False,False,True,False,False,False,False,False,True,False,False,False,False,0.12648821157789025,0.711905692623122,D5
10319,1971,66303.0,0,1,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,-15762,1286,False,False,True,False,False,False,False,False,True,False,False,False,False,0.12483427891318244,0.6986742313054595,D5
2937,1974,68352.0,0,1,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,-15945,871,False,False,False,False,True,False,False,False,False,True,False,False,False,0.1235408244609178,0.6883265956873423,D5
10092,1954,70044.0,0,1,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,-15754,1504,False,False,True,False,False,False,False,True,False,False,False,False,False,0.12167469346766042,0.6733975477412835,D5
8146,1976,46106.0,1,1,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,-16201,54,False,False,False,True,False,False,False,False,False,False,True,False,False,0.12039814021608708,0.6631851217286966,D5
5125,1960,79530.0,0,0,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,-15842,1348,False,False,True,False,False,False,False,False,True,False,False,False,False,0.11904505660229751,0.6523604528183802,D5
1406,1975,53201.0,1,1,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,-15748,415,False,False,True,False,False,False,False,False,False,True,False,False,False,0.11771187149360644,0.6416949719488516,D5
3491,1975,55914.0,0,1,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,-15824,1260,False,False,True,False,False,False,False,False,False,False,True,False,False,0.11743280404607072,0.6394624323685658,D5
10870,1967,61223.0,0,1,709,43,182,42,118,247,2,9,3,4,5,0,0,0,0,0,0,-15869,1341,False,False,True,False,False,False,False,False,True,False,False,False,False,0.11703330434338181,0.6362664347470546,D5
6376,1979,57537.0,1,0,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,-15866,545,False,False,True,False,False,False,False,False,False,True,False,False,False,0.1164427483408117,0.6315419867264935,D5
8773,1971,57420.0,0,1,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,-15881,322,False,False,False,True,False,False,False,False,False,False,True,False,False,0.11588474012941086,0.6270779210352868,D5
10250,1947,28389.0,0,0,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,-15664,28,False,True,False,False,False,False,False,False,False,False,True,False,False,0.11496444713782253,0.6197155771025802,D5
2429,1954,72071.0,0,1,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,-15750,1338,False,False,True,False,False,False,False,True,False,False,False,False,False,0.11474295486405212,0.6179436389124169,D5
3798,1968,41120.0,1,1,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,-16015,81,False,False,True,False,False,False,False,False,True,False,False,False,False,0.11456466609237588,0.6165173287390071,D5
9729,1955,58275.0,1,1,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,-15858,615,False,False,True,False,False,False,False,False,False,False,False,True,False,0.11428691847780303,0.6142953478224242,D5
8775,1969,38361.0,1,0,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,-16066,137,False,False,True,False,False,False,False,False,False,False,True,False,False,0.11331698121305873,0.6065358497044699,D5
10983,1952,75278.0,0,0,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,-15734,930,False,False,True,False,False,False,False,False,False,False,True,False,False,0.11016708158875224,0.5813366527100179,D5
3266,1964,42523.0,0,0,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,-16183,125,False,False,True,False,False,False,False,False,True,False,False,False,False,0.11014005723249612,0.5811204578599689,D5
9213,1970,31880.0,1,0,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,-15644,15,False,False,True,False,False,False,False,False,False,False,False,True,False,0.10888555144956105,0.5710844115964884,D5
760,1975,60554.0,1,0,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,-15926,811,False,False,False,False,True,False,False,True,False,False,False,False,False,0.10736790791400153,0.5589432633120122,D5
3969,1974,43018.0,0,1,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,-16010,133,False,False,False,True,False,False,False,False,False,False,True,False,False,0.10630660659590901,0.5504528527672721,D5
7718,1947,66000.0,0,0,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,-16180,711,False,False,False,True,False,False,False,False,False,False,True,False,False,0.10540529182586424,0.543242334606914,D5
7000,1972,65704.0,0,0,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,-15991,817,True,False,False,False,False,False,False,False,False,True,False,False,False,0.10483039247469798,0.5386431397975839,D5
3867,1947,73059.0,0,1,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,-15948,1095,False,False,False,False,True,False,False,False,False,False,True,False,False,0.1047397857362082,0.5379182858896656,D5
3859,1947,73059.0,0,1,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,-15948,1095,False,False,False,False,True,False,False,False,False,False,True,False,False,0.1047397857362082,0.5379182858896656,D5
3570,1969,42731.0,1,0,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,-15999,244,False,False,False,False,True,False,False,False,False,False,True,False,False,0.1029958351134797,0.5239666809078376,D5
8334,1971,33316.0,1,1,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,-15982,131,False,False,False,True,False,False,False,False,False,True,False,False,False,0.10224972678193463,0.5179978142554771,D5
10099,1984,55434.0,1,0,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,-15983,882,False,False,True,False,False,False,False,False,True,False,False,False,False,0.1021492176587323,0.5171937412698584,D5
6471,1971,36230.0,1,0,14,2,30,8,2,3,1,2,0,4,5,0,0,0,0,0,0,-15995,59,False,False,False,True,False,False,False,False,False,True,False,False,False,0.10026384280385367,0.5021107424308293,D5
304,1981,22944.0,1,0,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,-16062,76,False,False,False,True,False,False,False,False,False,True,False,False,False,0.09948508123109237,0.495880649848739,D5
2861,1983,24072.0,1,0,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,-15811,23,False,False,True,False,False,False,False,False,False,True,False,False,False,0.09946372704179117,0.49570981633432937,D5
2262,1965,45143.0,0,1,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,-15943,311,False,False,False,True,False,False,False,False,False,False,True,False,False,0.09867560619021641,0.4894048495217313,D5
5975,1967,40304.0,1,0,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,-15978,57,False,False,False,False,True,False,False,False,False,True,False,False,False,0.09766635193942515,0.4813308155154012,D5
3254,1971,70886.0,1,0,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,-15992,960,False,False,True,False,False,False,False,False,True,False,False,False,False,0.09686152571535867,0.47489220572286933,D5
1176,1973,26228.0,1,0,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,-15970,25,False,False,True,False,False,False,False,False,True,False,False,False,False,0.09632528901283983,0.4706023121027187,D5
10236,1975,31160.0,1,0,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,-15964,64,False,False,False,True,False,False,False,False,False,True,False,False,False,0.09607640777585126,0.4686112622068101,D5
48,1964,55761.0,0,1,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,-16184,184,False,False,True,False,False,False,False,False,False,False,True,False,False,0.09417249917457986,0.45337999339663887,D5
7458,1956,34941.0,1,1,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,-15770,97,False,False,False,True,False,False,False,False,False,False,True,False,False,0.09364589213744903,0.4491671370995923,D5
332,1957,47743.0,0,1,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,-15786,275,False,False,True,False,False,False,False,False,True,False,False,False,False,0.09328520015060172,0.4462816012048138,D5
2345,1982,70038.0,0,0,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,-16003,1244,False,False,False,False,True,False,False,False,False,False,True,False,False,0.09308663500656227,0.44469308005249814,D5
3428,1991,68682.0,0,0,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,-15984,1598,False,False,False,False,True,False,False,False,False,False,True,False,False,0.09190306332224712,0.435224506577977,D5
10925,1983,76630.0,0,0,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,-16084,1003,False,False,True,False,False,False,False,False,True,False,False,False,False,0.09182969740251425,0.434637579220114,D5
7214,1957,62187.0,0,0,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,-15891,1283,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0916523623981865,0.433218899185492,D5
8789,1989,59060.0,1,0,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,-16081,274,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0909263317992852,0.42741065439428166,D5
6205,1967,32557.0,1,0,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,-16125,80,False,False,False,True,False,False,False,False,False,True,False,False,False,0.08999739204628869,0.41997913637030954,D5
10470,1979,40662.0,1,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,-15779,92,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0897845555532648,0.4182764444261184,D5
10741,1951,47352.0,0,1,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,-15806,319,False,False,False,True,False,False,False,False,False,False,True,False,False,0.08955130579908768,0.41641044639270147,D5
1184,1968,69674.0,0,2,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,-15847,845,False,False,False,False,True,False,False,True,False,False,False,False,False,0.08821731105876027,0.40573848847008215,D5
10634,1951,59412.0,0,0,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,-16179,406,False,False,False,True,False,False,False,False,True,False,False,False,False,0.08728396344461531,0.3982717075569225,D5
9860,1959,44911.0,0,1,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,-15779,215,False,False,True,False,False,False,False,False,False,False,True,False,False,0.08619909733664904,0.38959277869319237,D5
3068,1990,18351.0,0,0,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,-16007,43,False,False,True,False,False,False,False,False,True,False,False,False,False,0.08521730561059458,0.38173844488475667,D5
2930,1978,68092.0,0,0,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,-16055,1281,False,False,False,True,False,False,False,False,False,True,False,False,False,0.08478345274426656,0.3782676219541325,D5
5172,1976,65104.0,0,1,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,-16023,1053,False,False,False,True,False,False,False,False,False,False,True,False,False,0.08465508412523164,0.3772406730018531,D5
839,1975,45503.0,1,0,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,-15973,170,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0838053640239508,0.37044291219160647,D5
4399,1969,68695.0,0,0,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,-16246,1091,False,False,True,False,False,False,False,False,False,False,True,False,False,0.08307267784863061,0.3645814227890449,D5
